"sentence","rec_mean","att_mean","gap","group","group_name","gap_rank"
"chess is played by boy outside",1.7310816,1.726159375,0.00492222500000006,"complex_event","Complex Event",207
"sophia plays chess outside",1.87293466666667,1.86805845,0.00487621666666671,"complex_event","Complex Event",208
"sophia plays hide-and-seek outside",1.79617426666667,1.791338,0.00483626666666659,"complex_event","Complex Event",209
"hide-and-seek is played by boy in bathroom",1.59245176666667,1.58786985,0.00458191666666674,"complex_event","Complex Event",210
"hide-and-seek is played by boy in shower",1.59246143333333,1.5880829,0.00437853333333327,"complex_event","Complex Event",211
"hide-and-seek is played by charlie in bathroom",1.5926251,1.588275675,0.00434942500000002,"complex_event","Complex Event",212
"boy plays hide-and-seek well in bedroom",1.05205983333333,1.047927825,0.00413200833333338,"complex_event","Complex Event",213
"hide-and-seek is played by charlie in shower",1.5926365,1.588944425,0.00369207500000002,"complex_event","Complex Event",214
"boy plays hide-and-seek inside",1.745646,1.742127075,0.00351892500000006,"complex_event","Complex Event",215
"charlie plays hide-and-seek inside",1.745701,1.742352275,0.00334872499999994,"complex_event","Complex Event",216
"hide-and-seek is played by heidi in bedroom",1.79569846666667,1.792415875,0.00328259166666656,"complex_event","Complex Event",217
"charlie plays hide-and-seek well in bedroom",1.05202716666667,1.0490872,0.00293996666666674,"complex_event","Complex Event",218
"heidi plays hide-and-seek in bedroom",1.79809313333333,1.79558325,0.00250988333333346,"complex_event","Complex Event",219
"hide-and-seek is played by boy inside",1.74816883333333,1.745848225,0.00232060833333336,"complex_event","Complex Event",220
"hide-and-seek is played well by sophia inside",1.32091656666667,1.31871685,0.00219971666666674,"complex_event","Complex Event",221
"hide-and-seek is played by sophia inside",1.81684816666667,1.814776025,0.00207214166666669,"complex_event","Complex Event",222
"hide-and-seek is played by charlie inside",1.74828686666667,1.7466191,0.00166776666666668,"complex_event","Complex Event",223
"hide-and-seek is played well by charlie inside",1.2152525,1.21704135,-0.00178884999999984,"complex_event","Complex Event",224
"hide-and-seek is played by heidi inside",1.7965881,1.7986147,-0.00202659999999977,"complex_event","Complex Event",225
"heidi plays hide-and-seek inside",1.79645,1.799438425,-0.00298842499999985,"complex_event","Complex Event",226
"hide-and-seek is played well by boy inside",1.21471553333333,1.217866825,-0.00315129166666672,"complex_event","Complex Event",227
"sophia plays hide-and-seek well in shower",1.06557196666667,1.07005665,-0.00448468333333318,"complex_event","Complex Event",228
"sophia plays hide-and-seek well in bathroom",1.06624423333333,1.07127105,-0.00502681666666671,"complex_event","Complex Event",229
"hide-and-seek is played by boy outside",1.561586,1.5686673,-0.00708130000000007,"complex_event","Complex Event",230
"charlie plays chess outside",1.71082286666667,1.721368925,-0.0105460583333332,"complex_event","Complex Event",231
"hide-and-seek is played well by sophia in bathroom",1.06807426666667,1.078900625,-0.0108263583333332,"complex_event","Complex Event",232
"charlie plays hide-and-seek outside",1.55342753333333,1.56441425,-0.0109867166666666,"complex_event","Complex Event",233
"boy plays hide-and-seek outside",1.55346396666667,1.564536925,-0.0110729583333333,"complex_event","Complex Event",234
"boy plays chess outside",1.71087643333333,1.7220881,-0.0112116666666666,"complex_event","Complex Event",235
"sophia plays hide-and-seek well inside",1.318793,1.3314595,-0.0126665000000001,"complex_event","Complex Event",236
"hide-and-seek is played well by sophia in shower",1.06769113333333,1.08043535,-0.0127442166666667,"complex_event","Complex Event",237
"hide-and-seek is played by charlie outside",1.56135606666667,1.5765244,-0.0151683333333335,"complex_event","Complex Event",238
"charlie plays hide-and-seek well inside",1.20075336666667,1.229407775,-0.0286544083333335,"complex_event","Complex Event",239
"boy plays hide-and-seek well inside",1.2007669,1.23122335,-0.03045645,"complex_event","Complex Event",240
"sophia plays with jigsaw inside",0.7648229,0.643413875,0.121409025,"basic_event","Basic Event",1
"heidi plays with jigsaw inside",0.548626066666667,0.431729525,0.116896541666667,"basic_event","Basic Event",2
"sophia plays with puzzle inside",0.764844433333333,0.647957875,0.116886558333333,"basic_event","Basic Event",3
"heidi plays with puzzle inside",0.548432433333333,0.435635425,0.112797008333333,"basic_event","Basic Event",4
"doll is played with outside by heidi",0.874922416666667,0.7629002125,0.112022204166667,"basic_event","Basic Event",5
"doll is played with outside by sophia",0.895099933333333,0.788966225,0.106133708333333,"basic_event","Basic Event",6
"puzzle is played with by heidi inside",0.514615033333333,0.41058395,0.104031083333333,"basic_event","Basic Event",7
"jigsaw is played with by heidi inside",0.514705133333333,0.410913225,0.103791908333333,"basic_event","Basic Event",8
"jigsaw is played with by sophia inside",0.7382773,0.634633675,0.103643625,"basic_event","Basic Event",9
"puzzle is played with by sophia inside",0.7381903,0.634655225,0.103535075,"basic_event","Basic Event",10
"puzzle is played with by heidi in bedroom",0.523652166666667,0.42186755,0.101784616666667,"basic_event","Basic Event",11
"jigsaw is played with by heidi in bedroom",0.5237083,0.422615,0.1010933,"basic_event","Basic Event",12
"sophia plays in bedroom with jigsaw",0.7563038,0.65524035,0.10106345,"basic_event","Basic Event",13
"sophia plays in bedroom with puzzle",0.7558094,0.655972575,0.0998368249999999,"basic_event","Basic Event",14
"sophia plays inside with jigsaw",0.753159733333333,0.65340235,0.0997573833333333,"basic_event","Basic Event",15
"doll is played with by heidi outside",0.882342583333333,0.7831039125,0.0992386708333334,"basic_event","Basic Event",16
"heidi plays with jigsaw in bedroom",0.539488266666667,0.44152835,0.0979599166666667,"basic_event","Basic Event",17
"sophia plays with jigsaw in bedroom",0.746187066666667,0.648899975,0.0972870916666667,"basic_event","Basic Event",18
"sophia plays inside with puzzle",0.7528898,0.65565485,0.0972349499999999,"basic_event","Basic Event",19
"heidi plays inside with puzzle",0.520248166666667,0.423669525,0.0965786416666666,"basic_event","Basic Event",20
"sophia plays with puzzle in bedroom",0.746196066666667,0.64992775,0.0962683166666666,"basic_event","Basic Event",21
"jigsaw is played with by heidi",0.643215866666667,0.548613475,0.0946023916666666,"basic_event","Basic Event",22
"heidi plays outside with doll",0.881298833333333,0.787286575,0.0940122583333334,"basic_event","Basic Event",23
"puzzle is played with by heidi",0.643325966666667,0.55046305,0.0928629166666667,"basic_event","Basic Event",24
"heidi plays with doll outside",0.884170933333333,0.7926965375,0.0914743958333333,"basic_event","Basic Event",25
"puzzle is played with by sophia in bedroom",0.732741766666667,0.6426763,0.0900654666666667,"basic_event","Basic Event",26
"sophia plays with doll in playground",0.976026166666667,0.887050675,0.0889754916666666,"basic_event","Basic Event",27
"heidi plays inside with jigsaw",0.520114733333333,0.432116675,0.0879980583333334,"basic_event","Basic Event",28
"jigsaw is played with by sophia in bedroom",0.7328129,0.645937875,0.086875025,"basic_event","Basic Event",29
"doll is played with by sophia in playground",0.9728297,0.886062225,0.086767475,"basic_event","Basic Event",30
"heidi plays with puzzle in bedroom",0.539652633333333,0.453194,0.0864586333333334,"basic_event","Basic Event",31
"heidi plays in playground with doll",0.944874183333333,0.858891325,0.0859828583333333,"basic_event","Basic Event",32
"sophia plays with jigsaw",0.8877052,0.8018794,0.0858258,"basic_event","Basic Event",33
"puzzle is played with in bedroom by sophia",0.732011333333333,0.64672185,0.0852894833333333,"basic_event","Basic Event",34
"heidi plays with puzzle",0.629456666666667,0.544819225,0.0846374416666666,"basic_event","Basic Event",35
"jigsaw is played with in bedroom by sophia",0.732337066666667,0.6487929,0.0835441666666666,"basic_event","Basic Event",36
"heidi plays in bedroom with puzzle",0.518399033333333,0.435842575,0.0825564583333334,"basic_event","Basic Event",37
"heidi plays with jigsaw",0.629610266666667,0.54754095,0.0820693166666666,"basic_event","Basic Event",38
"puzzle is played with by sophia",0.8795437,0.798117525,0.081426175,"basic_event","Basic Event",39
"heidi plays with doll in playground",0.942226283333333,0.861115375,0.0811109083333333,"basic_event","Basic Event",40
"sophia plays with puzzle",0.887067066666667,0.806399575,0.0806674916666666,"basic_event","Basic Event",41
"heidi plays in bedroom with jigsaw",0.5187457,0.43904775,0.07969795,"basic_event","Basic Event",42
"doll is played with in playground by sophia",0.955637366666667,0.87600055,0.0796368166666667,"basic_event","Basic Event",43
"jigsaw is played with inside by sophia",0.7288579,0.649732075,0.079125825,"basic_event","Basic Event",44
"doll is played with by sophia outside",0.896298666666667,0.817809725,0.0784889416666666,"basic_event","Basic Event",45
"puzzle is played with inside by sophia",0.728538133333333,0.650907125,0.0776310083333333,"basic_event","Basic Event",46
"jigsaw is played with by sophia",0.8798096,0.802417225,0.077392375,"basic_event","Basic Event",47
"sophia plays with doll outside",0.904534166666667,0.827258625,0.0772755416666666,"basic_event","Basic Event",48
"doll is played with inside by sophia",0.531737,0.454732025,0.077004975,"basic_event","Basic Event",49
"doll is played with by heidi in playground",0.940349916666667,0.8651302125,0.0752197041666667,"basic_event","Basic Event",50
"sophia plays with doll inside",0.550166566666667,0.475591725,0.0745748416666666,"basic_event","Basic Event",51
"sophia plays in playground with doll",0.9721251,0.8984169,0.0737082,"basic_event","Basic Event",52
"doll is played with in bedroom by sophia",0.5426093,0.470803825,0.071805475,"basic_event","Basic Event",53
"doll is played with by sophia inside",0.546239633333333,0.475389625,0.0708500083333334,"basic_event","Basic Event",54
"doll is played with in playground by heidi",0.913448483333333,0.843383425,0.0700650583333333,"basic_event","Basic Event",55
"sophia plays inside with doll",0.5471297,0.4774309,0.0696987999999999,"basic_event","Basic Event",56
"sophia plays with doll in bedroom",0.5623505,0.496736125,0.065614375,"basic_event","Basic Event",57
"sophia plays in bedroom with doll",0.561570833333333,0.497114225,0.0644566083333333,"basic_event","Basic Event",58
"heidi plays inside with doll",0.863732,0.7999843375,0.0637476625000001,"basic_event","Basic Event",59
"heidi plays in bedroom with doll",0.891275766666667,0.8290180375,0.0622577291666666,"basic_event","Basic Event",60
"doll is played with by sophia in bedroom",0.559173266666667,0.497875775,0.0612974916666666,"basic_event","Basic Event",61
"puzzle is played with inside by heidi",0.5003243,0.440834775,0.0594895249999999,"basic_event","Basic Event",62
"heidi plays with doll inside",0.863367333333333,0.80491465,0.0584526833333334,"basic_event","Basic Event",63
"heidi plays with doll in bedroom",0.8883743,0.8301673375,0.0582069624999999,"basic_event","Basic Event",64
"sophia plays outside with doll",0.8769531,0.818758725,0.058194375,"basic_event","Basic Event",65
"charlie plays outside with doll",0.747744566666667,0.689840575,0.0579039916666667,"basic_event","Basic Event",66
"puzzle is played with in bedroom by heidi",0.5021778,0.44527355,0.05690425,"basic_event","Basic Event",67
"boy plays outside with doll",0.747740333333333,0.691639925,0.0561004083333333,"basic_event","Basic Event",68
"charlie plays with doll in bedroom",1.16962406666667,1.1135249,0.0560991666666666,"basic_event","Basic Event",69
"doll is played with by heidi inside",0.86128205,0.8059734375,0.0553086125,"basic_event","Basic Event",70
"boy plays with doll in bedroom",1.16964673333333,1.11544985,0.0541968833333333,"basic_event","Basic Event",71
"jigsaw is played with in bedroom by heidi",0.502154633333333,0.4485396,0.0536150333333333,"basic_event","Basic Event",72
"doll is played with by charlie in bedroom",1.16709503333333,1.114224725,0.0528703083333333,"basic_event","Basic Event",73
"doll is played with by heidi in bedroom",0.88586935,0.833843425,0.052025925,"basic_event","Basic Event",74
"jigsaw is played with inside by heidi",0.500368966666667,0.44844365,0.0519253166666667,"basic_event","Basic Event",75
"charlie plays in bedroom with doll",1.161279,1.110368675,0.050910325,"basic_event","Basic Event",76
"doll is played with by boy in bedroom",1.16698476666667,1.116121675,0.0508630916666666,"basic_event","Basic Event",77
"charlie plays with doll inside",1.15384716666667,1.1036366,0.0502105666666668,"basic_event","Basic Event",78
"boy plays in playground with doll",0.763158266666667,0.713612075,0.0495461916666666,"basic_event","Basic Event",79
"charlie plays in playground with doll",0.763174566666667,0.71369875,0.0494758166666666,"basic_event","Basic Event",80
"charlie plays with puzzle inside",1.53792155,1.48914515,0.0487764000000002,"basic_event","Basic Event",81
"boy plays in bedroom with doll",1.16133116666667,1.112952725,0.0483784416666666,"basic_event","Basic Event",82
"doll is played with inside by charlie",1.15147933333333,1.103423575,0.0480557583333332,"basic_event","Basic Event",83
"doll is played with inside by boy",1.1513062,1.10328045,0.0480257500000001,"basic_event","Basic Event",84
"charlie plays with jigsaw inside",1.53811876666667,1.4904531125,0.0476656541666667,"basic_event","Basic Event",85
"charlie plays in bedroom with jigsaw",1.55026586666667,1.50280735,0.0474585166666666,"basic_event","Basic Event",86
"boy plays in bedroom with jigsaw",1.55028275,1.502976025,0.0473067250000001,"basic_event","Basic Event",87
"charlie plays with doll outside",0.7400243,0.693097,0.0469273,"basic_event","Basic Event",88
"doll is played with by charlie outside",0.738043766666667,0.691132325,0.0469114416666667,"basic_event","Basic Event",89
"boy plays with doll inside",1.15386403333333,1.107033175,0.0468308583333334,"basic_event","Basic Event",90
"charlie plays inside with doll",1.14816663333333,1.1014002,0.0467664333333333,"basic_event","Basic Event",91
"doll is played with in bedroom by charlie",1.16089503333333,1.114206275,0.0466887583333335,"basic_event","Basic Event",92
"doll is played with by charlie inside",1.15344836666667,1.10785345,0.0455949166666667,"basic_event","Basic Event",93
"charlie plays inside with jigsaw",1.5391563,1.4938885,0.0452678,"basic_event","Basic Event",94
"doll is played with in bedroom by boy",1.16073073333333,1.115620725,0.0451100083333333,"basic_event","Basic Event",95
"boy plays with puzzle inside",1.5379021,1.4929737125,0.0449283874999999,"basic_event","Basic Event",96
"jigsaw is played with by boy inside",1.53164001666667,1.4872455,0.0443945166666666,"basic_event","Basic Event",97
"boy plays with jigsaw inside",1.53810405,1.4938987875,0.0442052625,"basic_event","Basic Event",98
"boy plays inside with jigsaw",1.53918198333333,1.4950374125,0.0441445708333332,"basic_event","Basic Event",99
"boy plays with doll outside",0.7400453,0.695991775,0.044053525,"basic_event","Basic Event",100
"boy plays inside with doll",1.14818306666667,1.104612175,0.0435708916666666,"basic_event","Basic Event",101
"charlie plays with jigsaw in bedroom",1.54577405,1.502288275,0.0434857749999999,"basic_event","Basic Event",102
"jigsaw is played with by charlie inside",1.53163893333333,1.48815795,0.0434809833333334,"basic_event","Basic Event",103
"charlie plays with puzzle in bedroom",1.54555523333333,1.5022042625,0.0433509708333333,"basic_event","Basic Event",104
"doll is played with by boy inside",1.15322746666667,1.1099174,0.0433100666666666,"basic_event","Basic Event",105
"boy plays with jigsaw in bedroom",1.54577638333333,1.5029457875,0.0428305958333333,"basic_event","Basic Event",106
"doll is played with by boy outside",0.7376392,0.6948318,0.0428074000000001,"basic_event","Basic Event",107
"doll is played with inside by heidi",0.84027175,0.7975059875,0.0427657625,"basic_event","Basic Event",108
"boy plays with puzzle in bedroom",1.54555681666667,1.5029191375,0.0426376791666667,"basic_event","Basic Event",109
"puzzle is played with by boy inside",1.53159546666667,1.48926855,0.0423269166666667,"basic_event","Basic Event",110
"puzzle is played with by charlie inside",1.5315936,1.4895544375,0.0420391624999998,"basic_event","Basic Event",111
"doll is played with outside by boy",0.7336747,0.6917881,0.0418866,"basic_event","Basic Event",112
"charlie plays inside with puzzle",1.53899885,1.49781615,0.0411827,"basic_event","Basic Event",113
"doll is played with by charlie",1.15719796666667,1.11648885,0.0407091166666667,"basic_event","Basic Event",114
"charlie plays in bedroom with puzzle",1.55021756666667,1.5095962,0.0406213666666666,"basic_event","Basic Event",115
"doll is played with outside by charlie",0.7338987,0.6935338,0.0403649,"basic_event","Basic Event",116
"boy plays inside with puzzle",1.53902405,1.4986742625,0.0403497875000001,"basic_event","Basic Event",117
"boy plays in bedroom with puzzle",1.55023435,1.5099747875,0.0402595625,"basic_event","Basic Event",118
"jigsaw is played with by boy in bedroom",1.53756176666667,1.4987293375,0.0388324291666668,"basic_event","Basic Event",119
"puzzle is played with by boy in bedroom",1.53756836666667,1.4988237375,0.0387446291666667,"basic_event","Basic Event",120
"doll is played with by charlie in playground",0.753964733333333,0.715664075,0.0383006583333334,"basic_event","Basic Event",121
"puzzle is played with by charlie in bedroom",1.53759743333333,1.499391525,0.0382059083333333,"basic_event","Basic Event",122
"boy plays with doll in playground",0.7558847,0.71827665,0.03760805,"basic_event","Basic Event",123
"doll is played with in playground by boy",0.749719266666667,0.712142475,0.0375767916666666,"basic_event","Basic Event",124
"jigsaw is played with by charlie in bedroom",1.53759025,1.5001183625,0.0374718875,"basic_event","Basic Event",125
"charlie plays with doll in playground",0.755859833333333,0.7184693,0.0373905333333333,"basic_event","Basic Event",126
"doll is played with in bedroom by heidi",0.863860433333333,0.8264854125,0.0373750208333333,"basic_event","Basic Event",127
"doll is played with by boy in playground",0.753769466666667,0.71645855,0.0373109166666666,"basic_event","Basic Event",128
"doll is played with in playground by charlie",0.7497616,0.714218225,0.035543375,"basic_event","Basic Event",129
"puzzle is played with in bedroom by boy",1.54102533333333,1.505632375,0.0353929583333332,"basic_event","Basic Event",130
"jigsaw is played with inside by boy",1.53411315,1.4990636375,0.0350495125000001,"basic_event","Basic Event",131
"jigsaw is played with in bedroom by boy",1.5410606,1.5066292125,0.0344313875,"basic_event","Basic Event",132
"jigsaw is played with in bedroom by charlie",1.5410083,1.5070278375,0.0339804625,"basic_event","Basic Event",133
"jigsaw is played with inside by charlie",1.53403823333333,1.5001686125,0.0338696208333333,"basic_event","Basic Event",134
"puzzle is played with inside by boy",1.53402913333333,1.5012767875,0.0327523458333334,"basic_event","Basic Event",135
"doll is played with by boy",1.15662223333333,1.12405215,0.0325700833333333,"basic_event","Basic Event",136
"puzzle is played with in bedroom by charlie",1.54097648333333,1.50893615,0.0320403333333332,"basic_event","Basic Event",137
"puzzle is played with inside by charlie",1.53395516666667,1.502423575,0.0315315916666667,"basic_event","Basic Event",138
"charlie plays with doll",1.15056833333333,1.120315525,0.0302528083333333,"basic_event","Basic Event",139
"doll is played with by heidi",0.751845766666667,0.7218677875,0.0299779791666667,"basic_event","Basic Event",140
"jigsaw is played with by boy",1.57706595,1.5485049875,0.0285609624999998,"basic_event","Basic Event",141
"boy plays with doll",1.15064066666667,1.12224205,0.0283986166666665,"basic_event","Basic Event",142
"heidi plays with doll",0.75022615,0.7223353875,0.0278907625,"basic_event","Basic Event",143
"jigsaw is played with by charlie",1.57695958333333,1.5491938875,0.0277656958333334,"basic_event","Basic Event",144
"ball is played with by boy",1.49832586666667,1.47058405,0.0277418166666665,"basic_event","Basic Event",145
"ball is played with outside by boy",1.3538994,1.32672835,0.02717105,"basic_event","Basic Event",146
"ball is played with by boy in playground",0.3818256,0.355253675,0.026571925,"basic_event","Basic Event",147
"puzzle is played with by charlie",1.57693725,1.5508682125,0.0260690375000001,"basic_event","Basic Event",148
"puzzle is played with by boy",1.57704306666667,1.5510412,0.0260018666666666,"basic_event","Basic Event",149
"ball is played with by charlie outside",1.3577817,1.3318169,0.0259648000000001,"basic_event","Basic Event",150
"ball is played with by boy outside",1.3577231,1.3317592,0.0259639,"basic_event","Basic Event",151
"charlie plays with jigsaw",1.57450671666667,1.549317375,0.0251893416666666,"basic_event","Basic Event",152
"ball is played with in playground by boy",0.380297,0.3552153,0.0250817,"basic_event","Basic Event",153
"ball is played with by charlie in playground",0.381759433333333,0.3568282,0.0249312333333334,"basic_event","Basic Event",154
"ball is played with by charlie",1.4984889,1.4743244,0.0241644999999999,"basic_event","Basic Event",155
"boy plays with jigsaw",1.57451995,1.5504567,0.02406325,"basic_event","Basic Event",156
"ball is played with in playground by charlie",0.380140966666667,0.356077725,0.0240632416666667,"basic_event","Basic Event",157
"ball is played with in playground by sophia",0.63534515,0.6119152125,0.0234299375,"basic_event","Basic Event",158
"sophia plays in playground with ball",0.636943333333333,0.6137474,0.0231959333333333,"basic_event","Basic Event",159
"ball is played with by sophia in playground",0.635867066666667,0.6136784375,0.0221886291666668,"basic_event","Basic Event",160
"boy plays with ball in playground",0.381981666666667,0.3599987,0.0219829666666667,"basic_event","Basic Event",161
"boy plays with ball outside",1.35825396666667,1.336573625,0.0216803416666667,"basic_event","Basic Event",162
"sophia plays with ball in playground",0.635514683333333,0.61396045,0.0215542333333334,"basic_event","Basic Event",163
"boy plays with puzzle",1.57450941666667,1.5529964625,0.0215129541666668,"basic_event","Basic Event",164
"charlie plays with puzzle",1.57449593333333,1.553080525,0.0214154083333333,"basic_event","Basic Event",165
"charlie plays with ball in playground",0.381998633333333,0.36089985,0.0210987833333333,"basic_event","Basic Event",166
"charlie plays with ball outside",1.35821186666667,1.33761865,0.0205932166666667,"basic_event","Basic Event",167
"boy plays in playground with ball",0.378238866666667,0.357980175,0.0202586916666667,"basic_event","Basic Event",168
"ball is played with outside by charlie",1.35381946666667,1.333773925,0.0200455416666667,"basic_event","Basic Event",169
"ball is played with by sophia",1.71272671666667,1.6936097375,0.0191169791666665,"basic_event","Basic Event",170
"charlie plays in playground with ball",0.378223166666667,0.36005155,0.0181716166666667,"basic_event","Basic Event",171
"doll is played with by sophia",0.5507663,0.533825525,0.016940775,"basic_event","Basic Event",172
"sophia plays with ball outside",1.58879046666667,1.5729292125,0.0158612541666665,"basic_event","Basic Event",173
"boy plays outside with ball",1.3569161,1.341375675,0.0155404250000002,"basic_event","Basic Event",174
"charlie plays outside with ball",1.35699953333333,1.342098875,0.0149006583333333,"basic_event","Basic Event",175
"boy plays with ball",1.49509336666667,1.480814525,0.0142788416666666,"basic_event","Basic Event",176
"charlie plays with ball",1.49515903333333,1.481201475,0.0139575583333333,"basic_event","Basic Event",177
"ball is played with outside by sophia",1.58639823333333,1.5730811,0.0133171333333333,"basic_event","Basic Event",178
"sophia plays outside with ball",1.59074013333333,1.5779176875,0.0128224458333333,"basic_event","Basic Event",179
"ball is played with by sophia outside",1.59037445,1.57947125,0.0109032,"basic_event","Basic Event",180
"ball is played with by heidi",1.65459353333333,1.6439164,0.0106771333333333,"basic_event","Basic Event",181
"heidi plays with ball outside",1.65425956666667,1.64561705,0.0086425166666666,"basic_event","Basic Event",182
"heidi plays outside with ball",1.65578543333333,1.647965725,0.00781970833333334,"basic_event","Basic Event",183
"sophia plays with doll",0.5550363,0.5486219,0.00641440000000004,"basic_event","Basic Event",184
"ball is played with outside by heidi",1.6476149,1.641443975,0.00617092499999994,"basic_event","Basic Event",185
"ball is played with by heidi outside",1.65240213333333,1.647184325,0.00521780833333341,"basic_event","Basic Event",186
"heidi plays in playground with ball",0.00695176666666667,0.002035875,0.00491589166666667,"basic_event","Basic Event",187
"heidi plays with ball in playground",0.0052028,0.000917675,0.004285125,"basic_event","Basic Event",188
"sophia plays with ball",1.70799865,1.7042472125,0.00375143749999984,"basic_event","Basic Event",189
"ball is played with in playground by heidi",0.0047422,0.001582175,0.003160025,"basic_event","Basic Event",190
"ball is played with by heidi in playground",0.00572506666666667,0.003223475,0.00250159166666667,"basic_event","Basic Event",191
"heidi plays with ball",1.65092353333333,1.654830225,-0.00390669166666657,"basic_event","Basic Event",192
